,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região
702,702,2009,11,350,16,1,3.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,,,4.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1107,2,0.2405438746,5,0.0210670656,10,1198438,200,256.0,709.0,277,110010,74,1.0,3.0,236.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
739,739,2009,11,376,16,1,3.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,260.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1107,2,0.2405438746,5,0.0270506108,13,1198438,200,255.0,565.0,277,110010,74,1.0,3.0,188.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
745,745,2009,11,384,6,1,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,3,26,9,1107,2,0.2405438746,5,0.0282971827,14,1198438,200,255.0,460.0,277,110010,74,1.0,3.0,153.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Norte
747,747,2009,11,384,8,1,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,50.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1107,2,0.2405438746,5,0.0282971827,14,1198438,200,256.0,465.0,277,110010,74,1.0,1.0,465.0,3.0,9.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
748,748,2009,11,384,9,1,4.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,3.0,130.0,,,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1107,2,0.2405438746,5,0.0282971827,14,1198438,200,256.0,312.0,277,110010,74,1.0,4.0,78.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
775,775,2009,11,392,18,1,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,5.0,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1107,2,0.2405438746,5,0.0325355273,16,1198438,200,255.0,465.0,277,110010,74,1.0,1.0,465.0,3.0,8.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
782,782,2009,11,406,6,1,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,,,,1.0,4.0,,,1.0,4.0,,5.0,3.0,1.0,2.0,4.0,1.0,,6.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1108,2,0.188933072,5,0.045352604000000005,17,1198438,200,255.0,637.0,279,110011,76,1.0,2.0,318.0,3.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
803,803,2009,11,406,27,1,3.0,3.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1108,2,0.188933072,5,0.045352604000000005,17,1198438,200,255.0,970.0,279,110011,76,1.0,3.0,323.0,3.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Norte
812,812,2009,11,414,8,1,11.0,10.0,1.0,2.0,4.0,1.0,7.0,4.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,3.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1108,2,0.188933072,5,0.0391228507,15,1198438,200,256.0,685.0,279,110011,76,1.0,11.0,62.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
818,818,2009,11,414,14,1,3.0,2.0,1.0,2.0,4.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,3.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1108,2,0.188933072,5,0.0391228507,15,1198438,200,255.0,100.0,279,110011,76,1.0,3.0,33.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
829,829,2009,11,422,1,1,2.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1108,2,0.188933072,5,0.0399950162,15,1198438,200,255.0,1765.0,279,110011,76,1.0,2.0,882.0,4.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
836,836,2009,11,422,8,1,4.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,3.0,200.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,3.0,4.0,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1108,2,0.188933072,5,0.0399950162,15,1198438,200,255.0,250.0,279,110011,76,1.0,3.0,83.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
839,839,2009,11,422,11,1,4.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,100.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1108,2,0.188933072,5,0.0399950162,15,1198438,200,256.0,240.0,279,110011,76,1.0,4.0,60.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
888,888,2009,11,449,6,1,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1108,2,0.188933072,5,0.0403688014,15,1198438,200,256.0,500.0,279,110011,76,1.0,1.0,500.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
912,912,2009,11,457,9,1,3.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,280.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0036522565,19,1198438,200,255.0,525.0,143,110004,20,1.0,3.0,175.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
916,916,2009,11,457,13,1,11.0,9.0,1.0,2.0,1.0,1.0,8.0,7.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,4.0,1,0,2,26,9,1104,1,1.0,26,0.0036522565,19,1198438,200,255.0,1180.0,143,110004,20,1.0,11.0,107.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
932,932,2009,11,465,12,1,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,230.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0035913855,19,1198438,200,255.0,125.0,143,110004,21,1.0,1.0,125.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Norte
936,936,2009,11,465,16,1,3.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,330.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,2,26,9,1104,1,1.0,26,0.0035913855,19,1198438,200,255.0,1800.0,143,110004,21,1.0,3.0,600.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
989,989,2009,11,503,1,1,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,120.0,,,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.006537539100000001,34,1198438,200,256.0,465.0,143,110004,25,1.0,1.0,465.0,3.0,7.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
990,990,2009,11,503,2,1,4.0,4.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.006537539100000001,34,1198438,200,255.0,965.0,143,110004,25,1.0,4.0,241.0,3.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
998,998,2009,11,503,10,1,8.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,4.0,3.0,1.0,6.0,1.0,4.0,3.0,,4.0,1,0,2,26,9,1104,1,1.0,26,0.006537539100000001,34,1198438,200,255.0,1435.0,143,110004,25,1.0,8.0,179.0,2.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1021,1021,2009,11,520,2,1,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,5.0,,,,3.0,,3.0,4.0,3.0,,,,1.0,1.0,4.0,4.0,3.0,4.0,,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0059410039,31,1198438,200,255.0,465.0,143,110004,27,1.0,1.0,465.0,3.0,8.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1039,1039,2009,11,538,2,1,3.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,2.0,3.0,2.0,3.0,,4.0,1,0,2,26,9,1104,1,1.0,26,0.0032383341,17,1198438,200,256.0,1300.0,143,110004,28,1.0,3.0,433.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1045,1045,2009,11,538,8,1,5.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,250.0,,,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0032383341,17,1198438,200,255.0,1665.0,143,110004,28,1.0,5.0,333.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1047,1047,2009,11,538,10,1,5.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0032383341,17,1198438,200,255.0,522.0,143,110004,28,1.0,5.0,104.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1084,1084,2009,11,562,1,1,5.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0029339794,15,1198438,200,256.0,1215.0,143,110004,31,1.0,5.0,243.0,3.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1136,1136,2009,11,597,4,1,5.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0040053079,21,1198438,200,256.0,1080.0,143,110004,34,1.0,5.0,216.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1157,1157,2009,11,600,5,1,6.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,,,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0062575328,33,1198438,200,256.0,465.0,143,110004,35,1.0,6.0,77.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1161,1161,2009,11,600,9,1,4.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,150.0,,,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0062575328,33,1198438,200,255.0,560.0,143,110004,35,1.0,4.0,140.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1186,1186,2009,11,627,2,1,4.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,,1.0,2.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0028609342,15,1198438,200,255.0,1565.0,143,110004,37,1.0,4.0,391.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1230,1230,2009,11,643,10,1,5.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0011565478999999998,6,1198438,200,255.0,6732.0,143,110004,39,1.0,5.0,1346.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1246,1246,2009,11,651,4,1,3.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,5.0,,,,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0024470118,13,1198438,200,256.0,562.0,143,110004,40,1.0,3.0,187.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1303,1303,2009,11,686,1,1,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0036279081,19,1198438,200,255.0,533.0,143,110004,43,1.0,4.0,133.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1327,1327,2009,11,694,4,1,12.0,9.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,4.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,6.0,1.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0018991734,10,1198438,200,255.0,1095.0,143,110004,44,1.0,12.0,91.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1331,1331,2009,11,694,8,1,3.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,,1.0,2.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0018991734,10,1198438,200,256.0,765.0,143,110004,44,1.0,3.0,255.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1336,1336,2009,11,694,13,1,3.0,3.0,1.0,2.0,2.0,1.0,7.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,2.0,3.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0018991734,10,1198438,200,256.0,1881.0,143,110004,44,1.0,3.0,627.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1491,1491,2009,11,767,5,1,6.0,4.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1106,2,0.0647888836,5,0.2010261194,26,1198438,200,255.0,2153.0,275,110009,72,1.0,6.0,358.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1504,1504,2009,11,775,2,1,5.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,5.0,,,,3.0,,1.0,,1.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1106,2,0.0647888836,5,0.1749067164,23,1198438,200,255.0,259.0,275,110009,72,1.0,5.0,51.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1514,1514,2009,11,775,12,1,5.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1106,2,0.0647888836,5,0.1749067164,23,1198438,200,255.0,880.0,275,110009,72,1.0,5.0,176.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
