,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região
1221,1221,2009,11,643,1,1,8.0,8.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,,,,3.0,,3.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0011565478999999998,6,1198438,200,255.0,1035.0,143,110004,39,1.0,8.0,129.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Norte
1230,1230,2009,11,643,10,1,5.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0011565478999999998,6,1198438,200,255.0,6732.0,143,110004,39,1.0,5.0,1346.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1327,1327,2009,11,694,4,1,12.0,9.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,4.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,6.0,1.0,4.0,3.0,,8.0,1,0,2,26,9,1104,1,1.0,26,0.0018991734,10,1198438,200,255.0,1095.0,143,110004,44,1.0,12.0,91.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1491,1491,2009,11,767,5,1,6.0,4.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1106,2,0.0647888836,5,0.2010261194,26,1198438,200,255.0,2153.0,275,110009,72,1.0,6.0,358.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1520,1520,2009,11,775,18,1,5.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1106,2,0.0647888836,5,0.1749067164,23,1198438,200,256.0,134.0,275,110009,72,1.0,5.0,26.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1532,1532,2009,11,783,11,1,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,3.0,,,,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,6.0,1.0,4.0,3.0,,8.0,1,0,3,26,9,1106,2,0.0647888836,5,0.166511194,22,1198438,200,256.0,1365.0,275,110009,72,1.0,6.0,227.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1586,1586,2009,11,805,3,1,9.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,4.0,,4.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1106,2,0.0647888836,5,0.0680970149,9,1198438,200,255.0,802.0,275,110009,72,1.0,9.0,89.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1711,1711,2009,11,872,2,1,3.0,3.0,1.0,2.0,4.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,1.0,4.0,3.0,,4.0,8,0,2,26,9,1101,1,1.0,2,0.0122397075,4,447461,150,200.0,765.0,140,110013,79,1.0,3.0,255.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1716,1716,2009,11,872,7,1,7.0,4.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,,3.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,4.0,8,0,2,26,9,1101,1,1.0,2,0.0122397075,4,447461,150,199.0,666.0,140,110013,79,1.0,7.0,95.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1720,1720,2009,11,872,11,1,5.0,4.0,1.0,2.0,2.0,1.0,6.0,3.0,4.0,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,3.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,2,26,9,1101,1,1.0,2,0.0122397075,4,447461,150,200.0,932.0,140,110013,79,1.0,5.0,186.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1723,1723,2009,11,872,14,1,4.0,3.0,1.0,2.0,4.0,1.0,5.0,2.0,5.0,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,1.0,4.0,3.0,,8.0,8,0,2,26,9,1101,1,1.0,2,0.0122397075,4,447461,150,200.0,772.0,140,110013,79,1.0,4.0,193.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
1858,1858,2009,11,910,21,1,5.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,6.0,1.0,4.0,3.0,,8.0,8,0,3,26,9,1106,2,0.0604672387,3,0.0630372493,3,447461,150,200.0,590.0,274,110019,103,1.0,5.0,118.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Norte
1988,1988,2009,11,929,27,1,4.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,,3.0,4.0,3.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,1106,2,0.0604672387,3,0.182425979,10,447461,150,199.0,292.0,274,110019,103,1.0,4.0,73.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2108,2108,2009,11,1003,4,1,5.0,5.0,1.0,2.0,2.0,1.0,6.0,3.0,5.0,,,,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,4.0,4.0,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,4.0,8,0,3,26,9,1107,2,0.2405438746,3,0.0392425279,9,447461,150,199.0,1970.0,277,110021,107,1.0,5.0,394.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2209,2209,2009,11,1062,6,1,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,150.0,,,1.0,4.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,4,0,2,26,9,1104,1,1.0,6,0.0091527057,8,447461,150,200.0,0.0,143,110016,86,1.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2237,2237,2009,11,1070,15,1,5.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,5.0,,,,3.0,,3.0,4.0,3.0,,,,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,4,0,2,26,9,1104,1,1.0,6,0.0139163946,13,447461,150,200.0,654.0,143,110016,89,1.0,5.0,130.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2239,2239,2009,11,1070,17,1,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,4,0,2,26,9,1104,1,1.0,6,0.0139163946,13,447461,150,200.0,617.0,143,110016,89,1.0,3.0,205.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2278,2278,2009,11,1089,36,1,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,,,,1.0,2.0,,,3.0,,,,2.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,4,0,2,26,9,1104,1,1.0,6,0.0186800835,17,447461,150,200.0,800.0,143,110016,90,1.0,3.0,266.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,3.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Norte
2280,2280,2009,11,1089,38,1,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,6.0,,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,4,0,2,26,9,1104,1,1.0,6,0.0186800835,17,447461,150,200.0,342.0,143,110016,90,1.0,3.0,114.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Norte
2502,2502,2009,12,43,3,1,7.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,1202,2,0.5137185068,5,0.0480925105,37,520987,150,188.0,482.0,280,120003,52,1.0,7.0,68.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2506,2506,2009,12,43,7,1,6.0,5.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,,,2.0,3.0,,3.0,2.0,3.0,,,,3.0,1.0,2.0,4.0,1.0,,3.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1202,2,0.5137185068,5,0.0480925105,37,520987,150,188.0,612.0,280,120003,52,1.0,6.0,102.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Norte
2509,2509,2009,12,43,10,1,8.0,6.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1202,2,0.5137185068,5,0.0480925105,37,520987,150,187.0,715.0,280,120003,52,1.0,8.0,89.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2513,2513,2009,12,43,14,1,9.0,8.0,1.0,2.0,2.0,4.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1202,2,0.5137185068,5,0.0480925105,37,520987,150,188.0,1550.0,280,120003,52,1.0,9.0,172.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2544,2544,2009,12,60,16,1,4.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,,,2.0,3.0,,1.0,,3.0,,,,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1203,2,0.0482246953,2,0.5898876404,17,520987,150,187.0,1080.0,282,120004,54,1.0,4.0,270.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2566,2566,2009,12,60,38,1,6.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,,2.0,3.0,,1.0,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,1203,2,0.0482246953,2,0.5898876404,17,520987,150,188.0,720.0,282,120004,54,1.0,6.0,120.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2571,2571,2009,12,60,43,1,8.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,130.0,,,3.0,,1.0,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1203,2,0.0482246953,2,0.5898876404,17,520987,150,188.0,412.0,282,120004,54,1.0,8.0,51.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2580,2580,2009,12,78,1,1,3.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,,2.0,3.0,,1.0,,3.0,,,,3.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1203,2,0.0482246953,2,0.4101123596,12,520987,150,187.0,250.0,282,120004,54,1.0,3.0,83.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2582,2582,2009,12,78,3,1,7.0,5.0,1.0,2.0,2.0,4.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1203,2,0.0482246953,2,0.4101123596,12,520987,150,188.0,599.0,282,120004,54,1.0,7.0,85.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2586,2586,2009,12,78,7,1,6.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,,,2.0,3.0,,1.0,,1.0,4.0,,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,1203,2,0.0482246953,2,0.4101123596,12,520987,150,188.0,595.0,282,120004,54,1.0,6.0,99.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2589,2589,2009,12,78,10,1,6.0,4.0,1.0,2.0,2.0,1.0,6.0,4.0,1.0,,,2.0,3.0,,1.0,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,1203,2,0.0482246953,2,0.4101123596,12,520987,150,188.0,1552.0,282,120004,54,1.0,6.0,258.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2592,2592,2009,12,78,13,1,4.0,3.0,1.0,2.0,2.0,4.0,5.0,2.0,1.0,,,2.0,3.0,,1.0,,1.0,2.0,1.0,4.0,4.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,1203,2,0.0482246953,2,0.4101123596,12,520987,150,187.0,565.0,282,120004,54,1.0,4.0,141.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2676,2676,2009,12,116,10,1,4.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1201,1,1.0,29,0.0040613016,18,520987,150,188.0,964.0,145,120001,4,1.0,4.0,241.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2694,2694,2009,12,124,5,1,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1201,1,1.0,29,0.0035377192,15,520987,150,187.0,890.0,145,120001,5,1.0,3.0,296.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2734,2734,2009,12,140,9,1,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,26,9,1201,1,1.0,29,0.005278277,23,520987,150,188.0,850.0,145,120001,7,1.0,3.0,283.0,3.0,4.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,,,,,,,,,20120710,Norte
2761,2761,2009,12,167,2,1,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,,3.0,,,,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1201,1,1.0,29,0.0041745086,18,520987,150,187.0,500.0,145,120001,9,1.0,4.0,125.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2768,2768,2009,12,167,9,1,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,6.0,,,,3.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1201,1,1.0,29,0.0041745086,18,520987,150,187.0,523.0,145,120001,9,1.0,4.0,130.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2810,2810,2009,12,183,19,1,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,,,,3.0,,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,2.0,3.0,2.0,,1.0,6.0,3.0,4.0,3.0,,4.0,1,0,2,26,9,1201,1,1.0,29,0.0054622384,24,520987,150,188.0,0.0,145,120001,11,1.0,5.0,0.0,0.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,,3.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2826,2826,2009,12,191,11,1,4.0,3.0,1.0,6.0,2.0,1.0,3.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,5.0,2.0,1.0,4.0,4.0,1.0,,1.0,4.0,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1201,1,1.0,29,0.0032688525,14,520987,150,188.0,412.0,145,120001,12,1.0,4.0,103.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
2830,2830,2009,12,191,15,1,3.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,4.0,,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,4.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,1201,1,1.0,29,0.0032688525,14,520987,150,188.0,90.0,145,120001,12,1.0,3.0,30.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Norte
