,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região,Geladeira
119430,119430,2009,41,4213,7,1,3.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,4.0,1,0,3,26,9,4121,2,0.3506514658,5,0.0093316685,18,7428481,550,634.0,650.0,665,410032,320,1.0,3.0,216.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,6.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
119617,119617,2009,41,4310,11,1,5.0,4.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,2.0,8,0,1,26,9,4118,1,1.0,6,0.0080933329,17,3229964,350,396.0,522.0,111,410018,220,1.0,5.0,104.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
119646,119646,2009,41,4337,8,1,5.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,4.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,4138,2,0.0266267287,5,0.1511387164,22,7428481,550,634.0,610.0,699,410064,378,1.0,5.0,122.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
119731,119731,2009,41,601130,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,,28.0,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,8,0,3,26,9,4121,2,0.3506514658,0,0.0,386,7428481,550,634.0,480.0,665,410033,321,1.0,1.0,480.0,4.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
119893,119893,2009,42,33,16,1,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4218,2,0.1710314571,5,0.016025641,15,6281506,550,609.0,600.0,722,420035,154,1.0,1.0,600.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
119954,119954,2009,42,68,17,1,3.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,650.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,2.0,1.0,4.0,8.0,1,0,3,26,9,4216,2,0.1934362699,5,0.0047162765,5,6281506,550,608.0,1325.0,718,420031,148,1.0,3.0,441.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120100,120100,2009,42,92,1,1,4.0,4.0,1.0,2.0,2.0,1.0,6.0,3.0,1.0,,,4.0,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,,3.0,Não possui,1.0,2.0,,3.0,2.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4216,2,0.1934362699,5,0.0088136751,9,6281506,550,609.0,232.0,718,420031,148,1.0,4.0,58.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Sul,Sim
120176,120176,2009,42,106,15,1,3.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,350.0,,,1.0,2.0,,,1.0,4.0,,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,2.0,1.0,2.0,8.0,1,0,3,26,9,4216,2,0.1934362699,5,0.0104782432,11,6281506,550,609.0,1167.0,718,420031,148,1.0,3.0,389.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120307,120307,2009,42,149,19,1,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4217,2,0.1330270504,5,0.0198838994,15,6281506,550,609.0,465.0,720,420033,151,1.0,1.0,465.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,6.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120391,120391,2009,42,181,2,1,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,6.0,2.0,1.0,2.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,3.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,4201,1,1.0,10,0.0056704392,31,6281506,550,609.0,999999999999.0,237,420001,3,1.0,1.0,999999999999.0,99.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120394,120394,2009,42,181,5,1,2.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,6.0,2.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,4201,1,1.0,10,0.0056704392,31,6281506,550,608.0,1200.0,237,420001,3,1.0,2.0,600.0,4.0,8.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120468,120468,2009,42,211,16,1,6.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,,8.0,1,0,2,26,9,4201,1,1.0,10,0.0037608868,21,6281506,550,609.0,1883.0,237,420001,6,1.0,6.0,313.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120473,120473,2009,42,220,4,1,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,2.0,6.0,1,0,2,26,9,4201,1,1.0,10,0.003213637,18,6281506,550,609.0,2000.0,237,420001,7,1.0,1.0,2000.0,6.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120486,120486,2009,42,220,17,1,4.0,3.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,2.0,3.0,,2.0,1,0,2,26,9,4201,1,1.0,10,0.003213637,18,6281506,550,609.0,1150.0,237,420001,7,1.0,4.0,287.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120504,120504,2009,42,238,18,1,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,350.0,,,1.0,2.0,,,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,4201,1,1.0,10,0.0022588608,12,6281506,550,609.0,643.0,237,420001,8,1.0,4.0,160.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120682,120682,2009,42,319,2,1,4.0,4.0,1.0,2.0,1.0,1.0,8.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,1.0,2.0,3.0,,6.0,1,0,3,26,9,4215,2,0.2655972416,5,0.0143298332,21,6281506,550,609.0,3180.0,716,420029,145,1.0,4.0,795.0,4.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,Sim,2.0,3.0,3.0,,,,,,,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120760,120760,2009,42,343,16,1,5.0,5.0,1.0,2.0,1.0,1.0,6.0,2.0,3.0,500.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,1.0,2.0,1.0,2.0,8.0,1,0,3,26,9,4215,2,0.2655972416,5,0.0155651637,23,6281506,550,609.0,1600.0,716,420029,145,1.0,5.0,320.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120765,120765,2009,42,343,21,1,2.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,1.0,2.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,4215,2,0.2655972416,5,0.0155651637,23,6281506,550,609.0,585.0,716,420029,145,1.0,2.0,292.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120788,120788,2009,42,351,22,1,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,,465.0,2.0,1.0,4.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,2.0,1,0,3,26,9,4215,2,0.2655972416,5,0.0275066914,40,6281506,550,608.0,1450.0,716,420029,145,1.0,2.0,725.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120799,120799,2009,42,360,10,1,7.0,3.0,1.0,2.0,2.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,4211,2,0.2078102106,5,0.0149026764,17,6281506,550,609.0,650.0,708,420021,131,1.0,7.0,92.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120834,120834,2009,42,386,6,1,7.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,3.0,180.0,,,1.0,2.0,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4211,2,0.2078102106,5,0.0152068127,17,6281506,550,609.0,380.0,708,420021,131,1.0,7.0,54.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
120912,120912,2009,42,424,4,1,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,4.0,,3.0,1.0,3.0,4.0,4.0,1.0,,1.0,Não possui,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4212,2,0.139422064,5,0.0204816124,16,6281506,550,609.0,999999999999.0,710,420023,134,1.0,1.0,999999999999.0,99.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Não
121045,121045,2009,42,483,18,1,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,4202,1,1.0,6,0.0109629048,36,6281506,550,609.0,1565.0,238,420002,13,1.0,2.0,782.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121052,121052,2009,42,491,7,1,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,230.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,2,26,9,4202,1,1.0,6,0.009371867,31,6281506,550,608.0,787.0,238,420002,14,1.0,2.0,393.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121077,121077,2009,42,505,17,1,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,,250.0,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,2.0,1,0,2,26,9,4202,1,1.0,6,0.0099167429,33,6281506,550,609.0,1820.0,238,420002,15,1.0,2.0,910.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,Sim,2.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121084,121084,2009,42,513,7,1,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,4.0,1.0,2.0,,,3.0,,,,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,3.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,4202,1,1.0,6,0.008652630699999999,29,6281506,550,609.0,1000.0,238,420002,16,1.0,4.0,250.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,Sim,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121187,121187,2009,42,572,3,1,1.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,3.0,200.0,,,1.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,1.0,2.0,3.0,,8.0,1,0,2,26,9,4203,1,1.0,6,0.0089534685,30,6281506,550,609.0,500.0,239,420003,22,1.0,1.0,500.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121193,121193,2009,42,572,9,1,5.0,4.0,1.0,2.0,2.0,4.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,4.0,3.0,2.0,1.0,4.0,2.0,1,0,2,26,9,4203,1,1.0,6,0.0089534685,30,6281506,550,608.0,40.0,239,420003,22,1.0,5.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121379,121379,2009,42,653,16,1,3.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,2.0,3.0,2.0,3.0,,2.0,1,0,2,26,9,4204,1,1.0,16,0.0021774516,19,6281506,550,609.0,500.0,240,420004,25,1.0,3.0,166.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121619,121619,2009,42,777,14,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,250.0,,,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,4204,1,1.0,16,0.0032054943,28,6281506,550,609.0,350.0,240,420004,37,1.0,1.0,350.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121732,121732,2009,42,823,12,1,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,4205,1,1.0,5,0.0080472338,22,6281506,550,609.0,300.0,241,420005,42,1.0,3.0,100.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121750,121750,2009,42,831,9,1,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,380.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,6.0,3.0,4.0,3.0,,8.0,1,0,2,26,9,4205,1,1.0,5,0.0096654275,27,6281506,550,609.0,780.0,241,420005,43,1.0,1.0,780.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Não
121785,121785,2009,42,840,22,1,2.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,4.0,1,0,3,26,9,4217,2,0.0406409667,5,0.0363298081,8,6281506,550,609.0,930.0,721,420033,152,1.0,2.0,465.0,3.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121796,121796,2009,42,840,33,1,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,1.0,4.0,3.0,3.0,6.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4217,2,0.0406409667,5,0.0363298081,8,6281506,550,609.0,465.0,721,420033,152,1.0,1.0,465.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Não
121806,121806,2009,42,840,43,1,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,2.0,1,0,3,26,9,4217,2,0.0406409667,5,0.0363298081,8,6281506,550,609.0,700.0,721,420033,152,1.0,1.0,700.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121818,121818,2009,42,840,55,1,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0,8.0,1,0,3,26,9,4217,2,0.0406409667,5,0.0363298081,8,6281506,550,609.0,1065.0,721,420033,152,1.0,2.0,532.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121820,121820,2009,42,840,57,1,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,,1.0,Não possui,3.0,2.0,,3.0,2.0,3.0,2.0,3.0,,8.0,1,0,3,26,9,4217,2,0.0406409667,5,0.0363298081,8,6281506,550,609.0,1015.0,721,420033,152,1.0,2.0,507.0,4.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121822,121822,2009,42,840,59,1,3.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,4.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,3,26,9,4217,2,0.0406409667,5,0.0363298081,8,6281506,550,609.0,510.0,721,420033,152,1.0,3.0,170.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
121996,121996,2009,42,874,27,1,3.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,Não possui,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,2.0,3,0,3,26,9,4217,2,0.0406409667,5,0.0529768899,12,6281506,550,609.0,500.0,721,420033,152,1.0,3.0,166.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Sul,Sim
